time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,train/entropy_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate
837,-447.0617778000001,208896,34,249,2221.0,-7.608367120226224,1.1892083883285522,0.9949089288711548,0.009371495257558612,2.5838635489344597,0.2884928385416667,0.015312559,0.2,132,0.00025
862,-428.33066672000007,215040,35,249,2221.0,-7.645177518328031,1.4042285680770874,0.9941655993461609,0.016043837250132736,3.196098451813062,0.3680013020833333,0.049244095,0.2,136,0.00025
888,-415.21566672000006,221184,36,248,2221.0,-7.752800166606903,0.9818528890609741,0.9966488480567932,0.018744124317890964,2.3316159223516784,0.3494059244791667,0.019667083,0.2,140,0.00025
913,-402.29955562000004,227328,37,248,2221.0,-7.735978444417317,0.8107214570045471,0.99680495262146,0.01093154635115449,2.346837388972441,0.2894694010416667,0.017714692,0.2,144,0.00025
937,-395.6245556200001,233472,38,249,2221.0,-7.821749394138654,0.9330637454986572,0.9966464042663574,0.007950597750702096,2.4459732410808406,0.2767333984375,0.027522659,0.2,148,0.00025
962,-402.4906667200001,239616,39,248,2221.0,-6.980118528008461,0.7311434745788574,0.9965813159942627,0.22804950508968128,2.335855878268679,0.7698567708333334,1.0347842,0.2,152,0.00025
987,-424.37177779999996,245760,40,248,2221.0,-7.399581005175908,0.7948833107948303,0.99689781665802,0.024487944698194042,2.5230467201521,0.396728515625,0.01615979,0.2,156,0.00025
1012,-441.37955557000004,251904,41,248,2221.0,-7.3698292672634125,0.9225724935531616,0.9981459379196167,0.00745811804032807,1.8905033580958843,0.22794596354166666,0.013473059,0.2,160,0.00025
1036,-453.4295555500001,258048,42,248,2221.0,-7.37401407957077,0.7788916826248169,0.9982408285140991,0.009514602842197442,1.8495410364121199,0.255615234375,0.012362053,0.2,164,0.00025
1061,-470.7595555700001,264192,43,248,2221.0,-7.394310221076012,0.8430063724517822,0.998016357421875,0.005488498563257356,1.9104920911292236,0.23531087239583334,0.018741695,0.2,168,0.00025
1086,-484.46455556000006,270336,44,248,2221.0,-7.305744394659996,0.8400396108627319,0.9982502460479736,0.004557161611349632,1.8285581041127443,0.21256510416666666,0.015460443,0.2,172,0.00025
1111,-491.36455557000016,276480,45,248,2221.0,-7.350158194700877,0.7058433294296265,0.9984374642372131,0.007993594183062669,1.666059294094642,0.2587890625,0.018932492,0.2,176,0.00025
1135,-504.54455557000017,282624,46,248,2221.0,-7.289146617054939,0.5260935425758362,0.9982514381408691,0.008529444797507798,1.49776270861427,0.2776692708333333,0.016281785,0.2,180,0.00025
1160,-522.2106666500001,288768,47,248,2221.0,-7.259117757280667,0.4722927212715149,0.9988052248954773,0.009992690795722107,1.4634970848759015,0.3032633463541667,0.021243908,0.2,184,0.00025
1186,-519.0790000100001,294912,48,248,2221.0,-7.22784198820591,0.4345243573188782,0.9988495111465454,0.006268781483716642,1.4818230749418337,0.253173828125,0.016366193,0.2,188,0.00025
1212,-507.5134444600001,301056,49,248,2221.0,-7.219351987044017,0.6119179129600525,0.998842179775238,0.009811754605228392,1.47568747587502,0.2794189453125,0.017037278,0.2,192,0.00025
1236,-493.2684444500001,307200,50,248,2221.0,-7.306323965390523,0.8045929074287415,0.998640239238739,0.01034460672720646,1.5068470121671755,0.2723795572916667,0.018270563,0.2,196,0.00025
1261,-488.56844446,313344,51,248,2221.0,-7.347705438733101,0.513390064239502,0.9985283613204956,0.008683706725908754,1.5300433567414682,0.2826334635416667,0.021544173,0.2,200,0.00025
1286,-478.4684444400001,319488,52,248,2221.0,-7.31258891026179,0.6102762222290039,0.998382568359375,0.01147219467384275,1.386557235692938,0.2995198567708333,0.024226552,0.2,204,0.00025
1312,-461.4934444400001,325632,53,248,2221.0,-7.206925913691521,0.4428531527519226,0.9984673857688904,0.007690591461141594,1.4107878586898248,0.2782796223958333,0.019909877,0.2,208,0.00025
1336,-450.1084444300001,331776,54,248,2221.0,-7.279699767629306,0.561622142791748,0.9987467527389526,0.01873256290855352,1.4144862641890843,0.3623453776041667,0.02545014,0.2,212,0.00025
1361,-438.5523333300001,337920,55,248,2221.0,-7.387742708126704,0.51027512550354,0.9984582662582397,0.014063906419323757,1.4797260984778404,0.333251953125,0.019144833,0.2,216,0.00025
1387,-422.11733334,344064,56,248,2221.0,-7.386974096298218,0.8404951691627502,0.9982266426086426,0.011595728741667699,1.558124431098501,0.3179524739583333,0.018887237,0.2,220,0.00025
1412,-414.56233332000005,350208,57,247,2221.0,-7.424589773019155,0.6878768801689148,0.9986075162887573,0.012234876963096516,1.3544539790600538,0.2989908854166667,0.028818687,0.2,224,0.00025
1437,-403.79233335000004,356352,58,247,2221.0,-7.351426402727763,0.38315409421920776,0.9979928135871887,0.02645407213033953,1.1391971943279107,0.4372965494791667,0.053113583,0.2,228,0.00025
1462,-392.12788894000005,362496,59,247,2221.0,-7.21569209297498,0.40909653902053833,0.9952253699302673,0.03217099738443115,1.5074527642379205,0.5176188151041666,0.034751326,0.2,232,0.00025
1487,-381.2112222900001,368640,60,247,2221.0,-7.046021943291028,0.5215880274772644,0.9971244931221008,0.06569553231626439,1.7072308945159118,0.6304117838541666,0.21885882,0.2,236,0.00025
1512,-372.6445556200001,374784,61,247,2221.0,-6.829713970422745,0.5508373975753784,0.9960592985153198,0.09110484727716539,2.2499692725638547,0.6666259765625,0.09041873,0.2,240,0.00025
1536,-370.0495556100001,380928,62,247,2221.0,-6.800177693367004,0.5041069388389587,0.9973799586296082,0.07330475742734659,1.6761772564301889,0.5901692708333334,0.21985646,0.2,244,0.00025
1562,-364.45788892999997,387072,63,247,2221.0,-6.828524008393288,0.4937911331653595,0.9978642463684082,0.01413492664869409,1.1789755852272112,0.3276774088541667,0.040836316,0.2,248,0.00025
1586,-361.85677780000003,393216,64,247,2221.0,-6.8593121866385145,0.5600546002388,0.9976917505264282,0.008578461713720268,1.2605048318703969,0.2956136067708333,0.017193487,0.2,252,0.00025
1612,-360.68233335,399360,65,247,2221.0,-6.811501344045003,0.38587313890457153,0.997044026851654,0.017637209547198534,1.1024033421029646,0.3576253255208333,0.027711043,0.2,256,0.00025
1636,-352.96233336,405504,66,247,2221.0,-6.909919132788976,0.37115687131881714,0.9983749389648438,0.01522062007037069,0.9582079593092203,0.3391520182291667,0.023765078,0.2,260,0.00025
1661,-343.00288884,411648,67,247,2221.0,-6.786668886741002,0.4647597074508667,0.9977971911430359,0.01549911253338602,1.174015915642182,0.3401692708333333,0.025681213,0.2,264,0.00025
1688,-341.05344448000005,417792,68,247,2221.0,-6.789815773566564,0.6723266243934631,0.9971206188201904,0.00860420563549269,1.4227482595791419,0.2689615885416667,0.018730437,0.2,268,0.00025
1713,-333.16122229,423936,69,247,2221.0,-6.859861473242442,0.4942481815814972,0.9971696734428406,0.010894709630520083,1.3880678539474804,0.3268636067708333,0.027694067,0.2,272,0.00025
1737,-330.0084446200001,430080,70,247,2221.0,-6.757731820146243,0.5183400511741638,0.9976115226745605,0.013088133486841494,1.2472783637543519,0.3003336588541667,0.022525428,0.2,276,0.00025
1763,-319.95733354000004,436224,71,247,2221.0,-6.674873039126396,0.493916392326355,0.9967934489250183,0.007370479826931842,1.275241719558835,0.22139485677083334,0.0133570125,0.2,280,0.00025
1788,-311.06566687000003,442368,72,247,2221.0,-6.732265278697014,0.4035578966140747,0.9976509809494019,0.013784318245598115,1.1864301357418299,0.2930501302083333,0.043994386,0.2,284,0.00025
1814,-298.44122254999996,448512,73,247,2221.0,-6.623282005389531,0.6684773564338684,0.9980227947235107,0.019502509395048644,1.509209015717109,0.3846842447916667,0.02644238,0.2,288,0.00025
1838,-282.62900029,454656,74,247,2221.0,-6.6682904462019605,0.4134235084056854,0.9983898401260376,0.03679612200843015,1.0893549894293149,0.4890543619791667,0.035519544,0.2,292,0.00025
1864,-274.37622238000006,460800,75,247,2221.0,-6.588600834210713,0.8996737003326416,0.9982247948646545,0.013922836677617548,1.630144373824199,0.2943115234375,0.0152938785,0.2,296,0.00025
1889,-271.07066681000003,466944,76,247,2221.0,-6.68796743452549,1.104343295097351,0.998380184173584,0.015067685921773469,1.5954302816341321,0.3016764322916667,0.014749265,0.2,300,0.00025
1915,-265.96955567000003,473088,77,247,2221.0,-6.734431445598602,0.812358558177948,0.9980573654174805,0.017820009493637674,1.5261199238399665,0.2967936197916667,0.014466968,0.2,304,0.00025
1940,-266.04122227,479232,78,246,2221.0,-6.689009457826614,0.8748238682746887,0.9982360005378723,0.009208204634584641,1.3628692074368398,0.2581380208333333,0.018792948,0.2,308,0.00025
1964,-263.48288894,485376,79,247,2221.0,-6.826119517286618,0.9249052405357361,0.9985743165016174,0.006633477930639249,1.4023404953380425,0.256103515625,0.01809031,0.2,312,0.00025
1990,-260.67177783000005,491520,80,246,2221.0,-6.842257594068845,0.7869717478752136,0.9987546801567078,0.007807401794707403,1.290093534315626,0.23990885416666666,0.0154659925,0.2,316,0.00025
2015,-260.03788880999997,497664,81,246,2221.0,-6.865074808398883,0.788138210773468,0.998647928237915,0.006658552287262864,1.340698071445028,0.24324544270833334,0.014369629,0.2,320,0.00025
2041,-262.87011075000004,503808,82,246,2221.0,-6.824655006329219,0.5870490670204163,0.9986522793769836,0.007383406853477936,1.2547092052797477,0.23368326822916666,0.015988955,0.2,324,0.00025
2065,-265.51011083,509952,83,246,2221.0,-6.900746499498685,0.7470313310623169,0.9988775849342346,0.010507419681137739,1.1701575176169474,0.2697347005208333,0.013900165,0.2,328,0.00025
2091,-268.7684442800001,516096,84,246,2221.0,-6.795353079835574,0.7692885398864746,0.9980673789978027,0.014816561568295583,1.2162846345454454,0.3579508463541667,0.024331138,0.2,332,0.00025
2116,-271.75455552000005,522240,85,246,2221.0,-6.8722082525491714,0.7595925331115723,0.9987558722496033,0.01023517010132006,1.2085691162695487,0.2975667317708333,0.020517522,0.2,336,0.00025
2142,-273.31344441000005,528384,86,246,2221.0,-6.918072725335757,0.6792538166046143,0.9982589483261108,0.01629505498567596,1.4309581574052572,0.3396402994791667,0.024970373,0.2,340,0.00025
2167,-275.85899988,534528,87,246,2221.0,-6.865452830990155,0.7051416635513306,0.9986565113067627,0.007294553846198444,1.2276775930076838,0.2809244791666667,0.027910093,0.2,344,0.00025
2192,-282.76288876,540672,88,246,2221.0,-6.883987868825595,0.539341926574707,0.9986892938613892,0.0277139519166667,1.033299459144473,0.3956705729166667,0.09665472,0.2,348,0.00025
2217,-285.74788874,546816,89,246,2221.0,-6.650046661496162,0.34926337003707886,0.9982907772064209,0.05444345272796151,1.1222898364067078,0.5303548177083334,0.041619487,0.2,352,0.00025
2242,-292.57455545000005,552960,90,246,2221.0,-6.679707869887352,0.26034116744995117,0.9978808164596558,0.021252381843320716,0.8944169698903958,0.3628336588541667,0.021123117,0.2,356,0.00025
2266,-293.68566677,559104,91,246,2221.0,-6.647980257868767,0.3599148988723755,0.9986509680747986,0.025394378152365487,0.7368801711127162,0.4129231770833333,0.04822691,0.2,360,0.00025
2292,-295.96288893,565248,92,246,2221.0,-6.5996430565913515,0.2541514039039612,0.9987801313400269,0.015241648007455902,0.7286180049801866,0.3075358072916667,0.016410803,0.2,364,0.00025
2317,-298.74122224,571392,93,246,2221.0,-6.564501379926999,0.6877703666687012,0.9988734722137451,0.03391358118339364,0.9329792335629463,0.4403076171875,0.025090702,0.2,368,0.00025
2342,-289.03066648,577536,94,246,2221.0,-6.562464023629825,0.28669387102127075,0.998477041721344,0.030676425657778356,0.9703216751416525,0.4475504557291667,0.03511659,0.2,372,0.00025
